date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
2020-02-01,1.3,0.0,0.5,0.2,51.3,0.7,8.9,35.7,28.400000000000002,59.599999999999994,53.099999999999994,49.5,55.9,54.3,83.6
2020-03-01,2.1,0.4,23.2,25.4,47.6,61.5,95.4,106.2,129.7,151.6,204.4,222.1,284.2,180.4,233.5
2020-04-01,0.0,0.0,0.4,0.2,25.7,0.3,3.4,16.3,18.8,29.8,28.7,63.4,95.80000000000001,44.4,101.8
2020-05-01,2.1,0.0,0.1,1.1,5.4,11.1,9.9,28.2,18.9,31.6,41.3,48.6,70.4,25.099999999999998,57.8
2020-06-01,7.7,0.1,0.0,0.0,1.9,8.9,4.4,46.0,18.1,47.7,48.0,57.9,71.9,32.0,47.7
2020-07-01,30.3,7.7,1.7,7.5,0.8,8.6,19.2,50.6,73.1,106.60000000000001,156.6,152.4,144.7,80.2,87.3
2020-08-01,101.7,128.7,84.2,91.5,7.7,91.6,124.9,145.0,108.0,202.20000000000002,248.3,312.1,382.3,185.5,262.9
2020-09-01,1.5,3.3,1.1,1.4,0.0,52.300000000000004,29.2,50.4,53.2,50.3,38.8,76.3,76.2,138.5,16.400000000000002
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.7999999999999998
2020-11-01,1.6,0.9,2.9000000000000004,3.0,17.1,2.4000000000000004,4.0,9.7,9.8,26.5,28.200000000000003,60.4,75.30000000000001,52.6,138.0
2020-12-01,0.0,0.0,0.5,2.4,8.3,4.3,11.9,8.600000000000001,15.2,20.1,21.900000000000002,42.900000000000006,45.9,50.400000000000006,124.4
2021-01-01,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,1.7999999999999998,16.8,40.4,85.0,76.8,39.699999999999996,43.2,6.5,116.2
2021-02-01,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.8,1.1,4.9,10.3,12.599999999999998,17.6,8.2,68.3
2021-03-01,0.0,0.5,0.6,0.1,19.5,4.7,7.2,34.7,10.1,25.900000000000002,26.6,81.9,114.5,119.89999999999999,209.1
2021-04-01,0.1,0.0,1.9000000000000001,0.0,8.5,9.5,6.8,9.2,19.7,18.2,46.199999999999996,41.1,68.8,16.900000000000002,113.1
2021-05-01,0.0,0.0,0.8,0.5,4.8,0.2,0.1,4.3,5.6,7.6,23.3,20.700000000000003,25.8,11.1,33.1
2021-06-01,8.9,5.2,12.899999999999999,1.8,0.0,21.5,18.5,6.299999999999999,10.7,5.0,7.8,19.4,26.7,0.1,31.7
2021-07-01,77.6,23.0,2.0,10.0,0.6000000000000001,10.0,42.1,61.1,92.8,156.8,305.4,141.7,147.5,128.1,292.6
2021-08-01,13.7,0.0,0.0,0.0,0.30000000000000004,4.6,10.6,31.0,33.0,52.5,97.6,143.9,169.4,118.7,55.7
2021-09-01,29.799999999999997,43.5,19.2,12.2,0.0,10.5,10.4,45.4,82.6,82.8,102.1,137.79999999999998,120.8,74.5,74.0
2021-10-01,38.699999999999996,1.9000000000000001,0.6,1.7,0.0,1.5,0.6,10.9,52.199999999999996,51.8,101.10000000000001,47.7,55.1,56.300000000000004,71.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,1.4,1.0,4.8,0.0,31.300000000000004
2021-12-01,16.7,5.2,0.1,0.39999999999999997,13.899999999999999,4.3,3.3,0.5,2.8,7.1,5.3999999999999995,16.6,47.4,13.5,81.30000000000001
2022-01-01,45.4,29.6,43.2,45.199999999999996,69.6,17.7,21.9,52.0,91.6,140.6,142.9,143.7,168.7,109.1,189.6
2022-02-01,2.2,1.5,0.8,0.1,42.4,1.7,0.9,28.2,67.7,49.3,90.0,48.6,91.19999999999999,14.5,170.4
2022-03-01,0.0,0.0,7.0,1.6,25.900000000000002,14.600000000000001,21.7,12.3,11.5,18.4,9.8,33.8,65.6,28.099999999999998,59.3
2022-04-01,0.0,0.0,0.1,0.0,1.6,0.0,0.0,1.8,0.7,1.7,3.1,3.2,2.9,1.8,31.799999999999997
2022-05-01,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.5,7.1,11.9,23.6,11.9,8.7,10.5,26.0
2022-06-01,23.5,0.0,0.1,0.30000000000000004,0.0,22.2,45.6,57.4,27.7,36.0,92.0,45.3,50.4,68.3,67.7
2022-07-01,429.2,276.2,314.9,322.5,49.3,318.5,274.4,210.0,251.5,293.5,362.7,306.3,296.1,267.6,252.70000000000002
2022-08-01,327.1,453.4,242.6,454.4,182.0,72.60000000000001,103.60000000000001,74.6,111.39999999999999,112.60000000000001,156.4,171.0,118.8,139.8,96.10000000000001
2022-09-01,4.3999999999999995,6.2,0.2,0.2,0.0,0.2,9.5,41.1,51.6,42.699999999999996,87.4,74.10000000000001,77.69999999999999,42.2,51.0
2022-10-01,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.299999999999999,12.2,11.700000000000001,3.7,10.0,8.200000000000001,23.8
2022-11-01,0.7,0.0,0.0,0.0,7.1,0.0,3.9,27.1,20.8,64.10000000000001,51.3,52.8,88.9,12.1,169.4
2022-12-01,0.0,0.0,0.2,0.0,17.1,4.3,6.9,7.7,6.6,11.3,7.8,13.4,14.200000000000001,8.1,37.5
2023-01-01,0.2,0.0,2.3000000000000003,3.4,57.5,13.4,2.1,11.9,15.299999999999999,43.5,61.7,88.6,128.8,11.0,261.7
2023-02-01,0.0,0.0,0.0,0.0,9.5,0.0,0.2,10.899999999999999,2.7,6.7,11.6,26.3,58.800000000000004,21.3,110.3
2023-03-01,5.0,3.7,6.199999999999999,6.4,97.3,10.3,29.6,117.7,73.6,54.099999999999994,72.9,76.7,71.3,78.0,88.3
2023-04-01,5.0,6.700000000000001,14.4,15.4,12.200000000000001,8.5,9.6,42.900000000000006,46.5,54.300000000000004,60.7,86.8,107.2,44.0,156.4
2023-05-01,3.4000000000000004,4.3,25.0,13.9,6.8,28.5,36.6,32.5,51.2,67.5,60.9,73.7,87.7,68.3,125.2
2023-06-01,18.0,23.8,0.8,0.30000000000000004,2.7,3.8,12.9,36.3,76.8,79.4,144.2,86.4,88.6,28.7,58.7
2023-07-01,68.5,127.19999999999999,118.0,142.4,11.299999999999999,143.4,140.0,142.29999999999998,214.5,205.8,357.3,202.4,178.0,172.4,132.9
2023-08-01,28.1,0.1,0.0,0.2,0.0,1.3,9.0,37.199999999999996,90.1,106.2,200.4,169.1,232.3,68.39999999999999,53.4
2023-09-01,17.8,5.1000000000000005,0.2,0.0,0.0,10.200000000000001,2.6,36.1,147.0,84.3,67.7,45.1,78.8,38.8,24.4
2023-10-01,4.2,0.5,1.1,0.1,1.3,22.7,48.9,35.5,36.9,83.0,84.3,51.2,68.2,54.1,60.3
2023-11-01,3.8,0.5,1.1,0.4,9.9,2.2,3.5999999999999996,33.1,27.799999999999997,41.4,29.5,27.900000000000002,50.300000000000004,23.900000000000002,53.8
2023-12-01,0.0,0.0,0.1,1.5,7.0,0.0,0.1,1.2,0.1,1.2000000000000002,2.2,0.2,0.2,0.30000000000000004,26.599999999999998
