date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
1997-01-01,18.596774193548388,16.57741935483871,15.535483870967743,15.19032258064516,4.6,13.745161290322581,13.261290322580646,12.258064516129032,11.396774193548387,11.051612903225807,10.661290322580646,8.422580645161291,8.293548387096775,8.98709677419355,3.903225806451613
1997-02-01,21.035714285714285,20.639285714285712,18.932142857142857,18.667857142857144,7.110714285714286,16.710714285714285,15.975,14.75357142857143,13.907142857142857,13.214285714285714,12.635714285714286,10.014285714285714,9.582142857142857,10.410714285714286,3.9
1997-03-01,23.87741935483871,24.77741935483871,23.03548387096774,22.796774193548387,10.819354838709677,21.19677419354839,20.55806451612903,20.316129032258065,19.809677419354838,18.96451612903226,18.093548387096774,15.36774193548387,14.848387096774195,14.97741935483871,10.509677419354839
1997-04-01,26.06,28.040000000000003,28.23,28.446666666666665,16.27,26.80666666666667,26.046666666666667,24.62,23.64,22.926666666666666,21.86,19.366666666666667,18.990000000000002,19.25,16.883333333333333
1997-05-01,29.17096774193548,31.574193548387097,32.49032258064516,33.538709677419355,21.896774193548385,30.725806451612904,29.848387096774193,28.506451612903227,28.116129032258065,27.083870967741937,25.84193548387097,23.12258064516129,22.67096774193548,23.57741935483871,20.14516129032258
1997-06-01,30.123333333333335,32.486666666666665,35.37,35.92666666666666,27.333333333333332,33.77,33.663333333333334,32.56,31.64333333333333,31.733333333333334,30.776666666666664,28.333333333333332,27.759999999999998,29.896666666666665,24.773333333333333
1997-07-01,30.241935483870968,32.16451612903226,35.61612903225806,36.1741935483871,28.870967741935484,34.68387096774194,34.435483870967744,32.64193548387097,30.81935483870968,30.470967741935485,29.496774193548386,28.387096774193548,28.351612903225806,30.89032258064516,26.69677419354839
1997-08-01,29.07741935483871,30.58709677419355,33.45161290322581,33.670967741935485,26.84193548387097,32.99032258064516,32.458064516129035,29.970967741935485,28.625806451612902,28.20967741935484,27.58709677419355,26.34193548387097,26.32903225806452,28.345161290322583,25.238709677419354
1997-09-01,28.14,29.303333333333335,32.58,32.47,24.73,32.92,33.126666666666665,30.383333333333333,28.18,27.623333333333335,26.98,24.996666666666666,24.903333333333332,26.78666666666667,23.15
1997-10-01,27.061290322580643,27.225806451612904,26.34193548387097,26.532258064516128,17.677419354838708,23.219354838709677,23.067741935483873,21.783870967741933,21.338709677419356,21.083870967741937,20.616129032258065,18.848387096774193,18.629032258064516,20.212903225806453,16.700000000000003
1997-11-01,24.62,22.69333333333333,21.84,22.19,9.870000000000001,19.2,19.07,17.459999999999997,16.806666666666665,16.293333333333333,15.72,13.646666666666667,13.443333333333333,14.253333333333334,11.76
